"subject","controller","condition","word","response","raw_response_time","response_time","type","block_G","group","subject_dummy","response_time1","dummy_type","subject2","subject3","means","adjusted_response_time","similarity_G","sound","similarity"
30,"Question","item-target1-block3-group17","myth","1",891,891,"Consonant","block3",17,"30_Consonant_block3_",891,"filler","30_filler_block3_","30_Consonant_block3_",1773.75,-882.75,"close","0.5","0.5"
30,"Question","item-target2-block3-group17","bond","1",1106,1106,"Vowel","block3",17,"30_Vowel_block3_",1106,"filler","30_filler_block3_","30_Vowel_block3_",1773.75,-667.75,"close","-0.5","0.5"
30,"Question","item-target1-block3-group18","gross","1",1085,1085,"Consonant","block3",18,"30_Consonant_block3_",1085,"filler","30_filler_block3_","30_Consonant_block3_",1773.75,-688.75,"distant","0.5","0.5"
30,"Question","item-target2-block3-group18","cap","1",1666,1666,"Vowel","block3",18,"30_Vowel_block3_",1666,"filler","30_filler_block3_","30_Vowel_block3_",1773.75,-107.75,"distant","-0.5","0.5"
30,"Question","item-target1-block3-group18","sink","1",3424,3424,"Consonant","block3",18,"30_Consonant_block3_",3424,"filler","30_filler_block3_","30_Consonant_block3_",1773.75,1650.25,"distant","0.5","0.5"
30,"Question","item-target2-block3-group18","black","1",1503,1503,"Vowel","block3",18,"30_Vowel_block3_",1503,"filler","30_filler_block3_","30_Vowel_block3_",1773.75,-270.75,"distant","-0.5","0.5"
30,"Question","item-target1-block3-group19","thought","1",844,844,"Consonant","block3",19,"30_Consonant_block3_",844,"filler","30_filler_block3_","30_Consonant_block3_",1773.75,-929.75,"distant","0.5","0.5"
30,"Question","item-target2-block3-group19","pat","1",1526,1526,"Vowel","block3",19,"30_Vowel_block3_",1526,"filler","30_filler_block3_","30_Vowel_block3_",1773.75,-247.75,"distant","-0.5","0.5"
30,"Question","item-target2-block3-group19","block","1",1424,1424,"Vowel","block3",19,"30_Vowel_block3_",1424,"filler","30_filler_block3_","30_Vowel_block3_",1773.75,-349.75,"close","-0.5","0.5"
30,"Question","item-target1-block3-group19","path","1",2219,2219,"Consonant","block3",19,"30_Consonant_block3_",2219,"filler","30_filler_block3_","30_Consonant_block3_",1773.75,445.25,"close","0.5","0.5"
30,"Question","item-target1-block3-group20","theme","1",828,828,"Consonant","block3",20,"30_Consonant_block3_",828,"filler","30_filler_block3_","30_Consonant_block3_",1773.75,-945.75,"distant","0.5","0.5"
30,"Question","item-target2-block3-group20","foster","1",2873,2873,"Vowel","block3",20,"30_Vowel_block3_",2873,"filler","30_filler_block3_","30_Vowel_block3_",1773.75,1099.25,"close","-0.5","0.5"
30,"Question","item-target2-block3-group20","map","0",1175,1175,"Vowel","block3",20,"30_Vowel_block3_",1175,"filler","30_filler_block3_","30_Vowel_block3_",1773.75,-598.75,"close","-0.5","0.5"
30,"Question","item-target1-block3-group20","worth","0",3272,3272,"Consonant","block3",20,"30_Consonant_block3_",3272,"filler","30_filler_block3_","30_Consonant_block3_",1773.75,1498.25,"close","0.5","0.5"
30,"Question","item-target2-block3-group21","band","1",1218,1218,"Vowel","block3",21,"30_Vowel_block3_",1218,"filler","30_filler_block3_","30_Vowel_block3_",1773.75,-555.75,"distant","-0.5","0.5"
30,"Question","item-target1-block3-group21","miss","1",762,762,"Consonant","block3",21,"30_Consonant_block3_",762,"filler","30_filler_block3_","30_Consonant_block3_",1773.75,-1011.75,"close","0.5","0.5"
30,"Question","item-target2-block3-group21","bad","1",821,821,"Vowel","block3",21,"30_Vowel_block3_",821,"filler","30_filler_block3_","30_Vowel_block3_",1773.75,-952.75,"distant","-0.5","0.5"
30,"Question","item-target1-block3-group21","growth","1",1186,1186,"Consonant","block3",21,"30_Consonant_block3_",1186,"filler","30_filler_block3_","30_Consonant_block3_",1773.75,-587.75,"distant","0.5","0.5"
30,"Question","item-target2-block3-group22","map","1",1028,1028,"Vowel","block3",22,"30_Vowel_block3_",1028,"filler","30_filler_block3_","30_Vowel_block3_",1773.75,-745.75,"close","-0.5","0.5"
30,"Question","item-target1-block3-group22","sigh","1",813,813,"Consonant","block3",22,"30_Consonant_block3_",813,"filler","30_filler_block3_","30_Consonant_block3_",1773.75,-960.75,"close","0.5","0.5"
30,"Question","item-target2-block3-group22","battle","0",1049,1049,"Vowel","block3",22,"30_Vowel_block3_",1049,"filler","30_filler_block3_","30_Vowel_block3_",1773.75,-724.75,"distant","-0.5","0.5"
30,"Question","item-target1-block3-group22","sought","1",1292,1292,"Consonant","block3",22,"30_Consonant_block3_",1292,"filler","30_filler_block3_","30_Consonant_block3_",1773.75,-481.75,"close","0.5","0.5"
30,"Question","item-target1-block3-group23","think","1",932,932,"Consonant","block3",23,"30_Consonant_block3_",932,"filler","30_filler_block3_","30_Consonant_block3_",1773.75,-841.75,"distant","0.5","0.5"
30,"Question","item-target2-block3-group23","cop","1",2365,2365,"Vowel","block3",23,"30_Vowel_block3_",2365,"filler","30_filler_block3_","30_Vowel_block3_",1773.75,591.25,"close","-0.5","0.5"
30,"Question","item-target2-block3-group23","pot","1",1401,1401,"Vowel","block3",23,"30_Vowel_block3_",1401,"filler","30_filler_block3_","30_Vowel_block3_",1773.75,-372.75,"close","-0.5","0.5"
30,"Question","item-target1-block3-group23","worse","0",2957,2957,"Consonant","block3",23,"30_Consonant_block3_",2957,"filler","30_filler_block3_","30_Consonant_block3_",1773.75,1183.25,"distant","0.5","0.5"
30,"Question","item-target1-block3-group24","seem","1",1813,1813,"Consonant","block3",24,"30_Consonant_block3_",1813,"filler","30_filler_block3_","30_Consonant_block3_",1773.75,39.25,"distant","0.5","0.5"
30,"Question","item-target2-block3-group24","faster","1",875,875,"Vowel","block3",24,"30_Vowel_block3_",875,"filler","30_filler_block3_","30_Vowel_block3_",1773.75,-898.75,"distant","-0.5","0.5"
30,"Question","item-target1-block3-group24","pass","1",802,802,"Consonant","block3",24,"30_Consonant_block3_",802,"filler","30_filler_block3_","30_Consonant_block3_",1773.75,-971.75,"distant","0.5","0.5"
30,"Question","item-target2-block3-group24","battle","1",3193,3193,"Vowel","block3",24,"30_Vowel_block3_",3193,"filler","30_filler_block3_","30_Vowel_block3_",1773.75,1419.25,"close","-0.5","0.5"
30,"Question","item-target2-block4-group25","backs","1",2407,2407,"Vowel","block4",25,"30_Vowel_block4_",2407,"filler","30_filler_block4_","30_Vowel_block4_",1417.125,989.875,"close","-0.5","0.5"
30,"Question","item-target1-block4-group25","sing","1",847,847,"Consonant","block4",25,"30_Consonant_block4_",847,"filler","30_filler_block4_","30_Consonant_block4_",1417.125,-570.125,"close","0.5","0.5"
30,"Question","item-target2-block4-group25","tap","1",1487,1487,"Vowel","block4",25,"30_Vowel_block4_",1487,"filler","30_filler_block4_","30_Vowel_block4_",1417.125,69.875,"distant","-0.5","0.5"
30,"Question","item-target1-block4-group25","face","0",1041,1041,"Consonant","block4",25,"30_Consonant_block4_",1041,"filler","30_filler_block4_","30_Consonant_block4_",1417.125,-376.125,"close","0.5","0.5"
30,"Question","item-target1-block4-group26","mouth","0",5311,5311,"Consonant","block4",26,"30_Consonant_block4_",5311,"filler","30_filler_block4_","30_Consonant_block4_",1417.125,3893.875,"close","0.5","0.5"
30,"Question","item-target2-block4-group26","rock","1",1570,1570,"Vowel","block4",26,"30_Vowel_block4_",1570,"filler","30_filler_block4_","30_Vowel_block4_",1417.125,152.875,"close","-0.5","0.5"
30,"Question","item-target2-block4-group26","hot","1",2181,2181,"Vowel","block4",26,"30_Vowel_block4_",2181,"filler","30_filler_block4_","30_Vowel_block4_",1417.125,763.875,"close","-0.5","0.5"
30,"Question","item-target1-block4-group26","forth","1",1834,1834,"Consonant","block4",26,"30_Consonant_block4_",1834,"filler","30_filler_block4_","30_Consonant_block4_",1417.125,416.875,"distant","0.5","0.5"
30,"Question","item-target1-block4-group27","thumb","1",1203,1203,"Consonant","block4",27,"30_Consonant_block4_",1203,"filler","30_filler_block4_","30_Consonant_block4_",1417.125,-214.125,"distant","0.5","0.5"
30,"Question","item-target2-block4-group27","lack","1",2368,2368,"Vowel","block4",27,"30_Vowel_block4_",2368,"filler","30_filler_block4_","30_Vowel_block4_",1417.125,950.875,"distant","-0.5","0.5"
30,"Question","item-target1-block4-group27","sick","1",1977,1977,"Consonant","block4",27,"30_Consonant_block4_",1977,"filler","30_filler_block4_","30_Consonant_block4_",1417.125,559.875,"close","0.5","0.5"
30,"Question","item-target2-block4-group27","rat","0",2656,2656,"Vowel","block4",27,"30_Vowel_block4_",2656,"filler","30_filler_block4_","30_Vowel_block4_",1417.125,1238.875,"close","-0.5","0.5"
30,"Question","item-target2-block4-group28","stamp","0",1523,1523,"Vowel","block4",28,"30_Vowel_block4_",1523,"filler","30_filler_block4_","30_Vowel_block4_",1417.125,105.875,"distant","-0.5","0.5"
30,"Question","item-target1-block4-group28","mass","1",2577,2577,"Consonant","block4",28,"30_Consonant_block4_",2577,"filler","30_filler_block4_","30_Consonant_block4_",1417.125,1159.875,"close","0.5","0.5"
30,"Question","item-target2-block4-group28","sacks","1",2666,2666,"Vowel","block4",28,"30_Vowel_block4_",2666,"filler","30_filler_block4_","30_Vowel_block4_",1417.125,1248.875,"distant","-0.5","0.5"
30,"Question","item-target1-block4-group28","thin","1",1130,1130,"Consonant","block4",28,"30_Consonant_block4_",1130,"filler","30_filler_block4_","30_Consonant_block4_",1417.125,-287.125,"distant","0.5","0.5"
30,"Question","item-target2-block4-group29","rack","1",2334,2334,"Vowel","block4",29,"30_Vowel_block4_",2334,"filler","30_filler_block4_","30_Vowel_block4_",1417.125,916.875,"close","-0.5","0.5"
30,"Question","item-target1-block4-group29","force","1",2441,2441,"Consonant","block4",29,"30_Consonant_block4_",2441,"filler","30_filler_block4_","30_Consonant_block4_",1417.125,1023.875,"distant","0.5","0.5"
30,"Question","item-target2-block4-group29","stamp","1",1863,1863,"Vowel","block4",29,"30_Vowel_block4_",1863,"filler","30_filler_block4_","30_Vowel_block4_",1417.125,445.875,"distant","-0.5","0.5"
30,"Question","item-target1-block4-group29","math","1",1146,1146,"Consonant","block4",29,"30_Consonant_block4_",1146,"filler","30_filler_block4_","30_Consonant_block4_",1417.125,-271.125,"distant","0.5","0.5"
30,"Question","item-target2-block4-group30","box","1",1803,1803,"Vowel","block4",30,"30_Vowel_block4_",1803,"filler","30_filler_block4_","30_Vowel_block4_",1417.125,385.875,"close","-0.5","0.5"
30,"Question","item-target1-block4-group30","sick","0",907,907,"Consonant","block4",30,"30_Consonant_block4_",907,"filler","30_filler_block4_","30_Consonant_block4_",1417.125,-510.125,"distant","0.5","0.5"
30,"Question","item-target1-block4-group30","sing","0",1597,1597,"Consonant","block4",30,"30_Consonant_block4_",1597,"filler","30_filler_block4_","30_Consonant_block4_",1417.125,179.875,"distant","0.5","0.5"
30,"Question","item-target2-block4-group30","hat","1",1405,1405,"Vowel","block4",30,"30_Vowel_block4_",1405,"filler","30_filler_block4_","30_Vowel_block4_",1417.125,-12.125,"distant","-0.5","0.5"
30,"Question","item-target1-block4-group31","face","1",701,701,"Consonant","block4",31,"30_Consonant_block4_",701,"filler","30_filler_block4_","30_Consonant_block4_",1417.125,-716.125,"close","0.5","0.5"
30,"Question","item-target2-block4-group31","socks","1",1202,1202,"Vowel","block4",31,"30_Vowel_block4_",1202,"filler","30_filler_block4_","30_Vowel_block4_",1417.125,-215.125,"close","-0.5","0.5"
30,"Question","item-target2-block4-group31","rat","1",1199,1199,"Vowel","block4",31,"30_Vowel_block4_",1199,"filler","30_filler_block4_","30_Vowel_block4_",1417.125,-218.125,"distant","-0.5","0.5"
30,"Question","item-target1-block4-group31","sin","1",826,826,"Consonant","block4",31,"30_Consonant_block4_",826,"filler","30_filler_block4_","30_Consonant_block4_",1417.125,-591.125,"distant","0.5","0.5"
30,"Question","item-target1-block4-group32","mouth","1",3269,3269,"Consonant","block4",32,"30_Consonant_block4_",3269,"filler","30_filler_block4_","30_Consonant_block4_",1417.125,1851.875,"distant","0.5","0.5"
30,"Question","item-target2-block4-group32","top","1",854,854,"Vowel","block4",32,"30_Vowel_block4_",854,"filler","30_filler_block4_","30_Vowel_block4_",1417.125,-563.125,"close","-0.5","0.5"
30,"Question","item-target2-block4-group32","lock","1",3301,3301,"Vowel","block4",32,"30_Vowel_block4_",3301,"filler","30_filler_block4_","30_Vowel_block4_",1417.125,1883.875,"close","-0.5","0.5"
30,"Question","item-target1-block4-group32","some","1",863,863,"Consonant","block4",32,"30_Consonant_block4_",863,"filler","30_filler_block4_","30_Consonant_block4_",1417.125,-554.125,"close","0.5","0.5"
31,"Question","item-target1-block1-group1","sought","0",5826,5826,"Consonant","block1",1,"31_Consonant_block1_",5826,"filler","31_filler_block1_","31_Consonant_block1_",1603.875,4222.125,"distant","0.5","0.5"
31,"Question","item-target2-block1-group1","black","1",2561,2561,"Vowel","block1",1,"31_Vowel_block1_",2561,"filler","31_filler_block1_","31_Vowel_block1_",1603.875,957.125,"distant","-0.5","0.5"
31,"Question","item-target2-block1-group1","battle","0",3479,3479,"Vowel","block1",1,"31_Vowel_block1_",3479,"filler","31_filler_block1_","31_Vowel_block1_",1603.875,1875.125,"distant","-0.5","0.5"
31,"Question","item-target1-block1-group1","think","1",1911,1911,"Consonant","block1",1,"31_Consonant_block1_",1911,"filler","31_filler_block1_","31_Consonant_block1_",1603.875,307.125,"distant","0.5","0.5"
31,"Question","item-target1-block1-group2","theme","1",2491,2491,"Consonant","block1",2,"31_Consonant_block1_",2491,"filler","31_filler_block1_","31_Consonant_block1_",1603.875,887.125,"distant","0.5","0.5"
31,"Question","item-target2-block1-group2","faster","1",2248,2248,"Vowel","block1",2,"31_Vowel_block1_",2248,"filler","31_filler_block1_","31_Vowel_block1_",1603.875,644.125,"distant","-0.5","0.5"
31,"Question","item-target1-block1-group2","worth","1",3043,3043,"Consonant","block1",2,"31_Consonant_block1_",3043,"filler","31_filler_block1_","31_Consonant_block1_",1603.875,1439.125,"distant","0.5","0.5"
31,"Question","item-target2-block1-group2","band","1",3419,3419,"Vowel","block1",2,"31_Vowel_block1_",3419,"filler","31_filler_block1_","31_Vowel_block1_",1603.875,1815.125,"close","-0.5","0.5"
31,"Question","item-target2-block1-group3","cop","1",6062,6062,"Vowel","block1",3,"31_Vowel_block1_",6062,"filler","31_filler_block1_","31_Vowel_block1_",1603.875,4458.125,"distant","-0.5","0.5"
31,"Question","item-target1-block1-group3","pass","1",1809,1809,"Consonant","block1",3,"31_Consonant_block1_",1809,"filler","31_filler_block1_","31_Consonant_block1_",1603.875,205.125,"distant","0.5","0.5"
31,"Question","item-target2-block1-group3","pot","0",7498,7498,"Vowel","block1",3,"31_Vowel_block1_",7498,"filler","31_filler_block1_","31_Vowel_block1_",1603.875,5894.125,"distant","-0.5","0.5"
31,"Question","item-target1-block1-group3","sigh","0",1832,1832,"Consonant","block1",3,"31_Consonant_block1_",1832,"filler","31_filler_block1_","31_Consonant_block1_",1603.875,228.125,"close","0.5","0.5"
31,"Question","item-target1-block1-group4","growth","0",4862,4862,"Consonant","block1",4,"31_Consonant_block1_",4862,"filler","31_filler_block1_","31_Consonant_block1_",1603.875,3258.125,"distant","0.5","0.5"
31,"Question","item-target2-block1-group4","bod","1",4168,4168,"Vowel","block1",4,"31_Vowel_block1_",4168,"filler","31_filler_block1_","31_Vowel_block1_",1603.875,2564.125,"distant","-0.5","0.5"
31,"Question","item-target2-block1-group4","mop","1",4092,4092,"Vowel","block1",4,"31_Vowel_block1_",4092,"filler","31_filler_block1_","31_Vowel_block1_",1603.875,2488.125,"close","-0.5","0.5"
31,"Question","item-target1-block1-group4","miss","0",2636,2636,"Consonant","block1",4,"31_Consonant_block1_",2636,"filler","31_filler_block1_","31_Consonant_block1_",1603.875,1032.125,"distant","0.5","0.5"
31,"Question","item-target2-block1-group5","foster","1",1262,1262,"Vowel","block1",5,"31_Vowel_block1_",1262,"filler","31_filler_block1_","31_Vowel_block1_",1603.875,-341.875,"close","-0.5","0.5"
31,"Question","item-target1-block1-group5","seem","1",2069,2069,"Consonant","block1",5,"31_Consonant_block1_",2069,"filler","31_filler_block1_","31_Consonant_block1_",1603.875,465.125,"close","0.5","0.5"
31,"Question","item-target1-block1-group5","path","1",1768,1768,"Consonant","block1",5,"31_Consonant_block1_",1768,"filler","31_filler_block1_","31_Consonant_block1_",1603.875,164.125,"distant","0.5","0.5"
31,"Question","item-target2-block1-group5","block","1",2071,2071,"Vowel","block1",5,"31_Vowel_block1_",2071,"filler","31_filler_block1_","31_Vowel_block1_",1603.875,467.125,"close","-0.5","0.5"
31,"Question","item-target1-block1-group6","growth","1",4443,4443,"Consonant","block1",6,"31_Consonant_block1_",4443,"filler","31_filler_block1_","31_Consonant_block1_",1603.875,2839.125,"distant","0.5","0.5"
31,"Question","item-target2-block1-group6","bond","1",1945,1945,"Vowel","block1",6,"31_Vowel_block1_",1945,"filler","31_filler_block1_","31_Vowel_block1_",1603.875,341.125,"close","-0.5","0.5"
31,"Question","item-target2-block1-group6","bad","1",2585,2585,"Vowel","block1",6,"31_Vowel_block1_",2585,"filler","31_filler_block1_","31_Vowel_block1_",1603.875,981.125,"distant","-0.5","0.5"
31,"Question","item-target1-block1-group6","miss","1",799,799,"Consonant","block1",6,"31_Consonant_block1_",799,"filler","31_filler_block1_","31_Consonant_block1_",1603.875,-804.875,"close","0.5","0.5"
31,"Question","item-target1-block1-group7","thought","0",1847,1847,"Consonant","block1",7,"31_Consonant_block1_",1847,"filler","31_filler_block1_","31_Consonant_block1_",1603.875,243.125,"close","0.5","0.5"
31,"Question","item-target2-block1-group7","cap","1",1929,1929,"Vowel","block1",7,"31_Vowel_block1_",1929,"filler","31_filler_block1_","31_Vowel_block1_",1603.875,325.125,"distant","-0.5","0.5"
31,"Question","item-target2-block1-group7","map","1",695,695,"Vowel","block1",7,"31_Vowel_block1_",695,"filler","31_filler_block1_","31_Vowel_block1_",1603.875,-908.875,"distant","-0.5","0.5"
31,"Question","item-target1-block1-group7","worse","1",3634,3634,"Consonant","block1",7,"31_Consonant_block1_",3634,"filler","31_filler_block1_","31_Consonant_block1_",1603.875,2030.125,"distant","0.5","0.5"
31,"Question","item-target2-block1-group8","bottle","0",6575,6575,"Vowel","block1",8,"31_Vowel_block1_",6575,"filler","31_filler_block1_","31_Vowel_block1_",1603.875,4971.125,"distant","-0.5","0.5"
31,"Question","item-target1-block1-group8","thigh","0",1641,1641,"Consonant","block1",8,"31_Consonant_block1_",1641,"filler","31_filler_block1_","31_Consonant_block1_",1603.875,37.125,"close","0.5","0.5"
31,"Question","item-target1-block1-group8","sink","1",1247,1247,"Consonant","block1",8,"31_Consonant_block1_",1247,"filler","31_filler_block1_","31_Consonant_block1_",1603.875,-356.875,"distant","0.5","0.5"
31,"Question","item-target2-block1-group8","pot","1",2455,2455,"Vowel","block1",8,"31_Vowel_block1_",2455,"filler","31_filler_block1_","31_Vowel_block1_",1603.875,851.125,"close","-0.5","0.5"
31,"Question","item-target2-block2-group9","black","1",1392,1392,"Vowel","block2",9,"31_Vowel_block2_",1392,"filler","31_filler_block2_","31_Vowel_block2_",1822.375,-430.375,"distant","-0.5","0.5"
31,"Question","item-target1-block2-group9","sink","1",4683,4683,"Consonant","block2",9,"31_Consonant_block2_",4683,"filler","31_filler_block2_","31_Consonant_block2_",1822.375,2860.625,"distant","0.5","0.5"
31,"Question","item-target2-block2-group9","foster","1",7013,7013,"Vowel","block2",9,"31_Vowel_block2_",7013,"filler","31_filler_block2_","31_Vowel_block2_",1822.375,5190.625,"close","-0.5","0.5"
31,"Question","item-target1-block2-group9","path","1",4580,4580,"Consonant","block2",9,"31_Consonant_block2_",4580,"filler","31_filler_block2_","31_Consonant_block2_",1822.375,2757.625,"distant","0.5","0.5"
31,"Question","item-target1-block2-group10","growth","0",5066,5066,"Consonant","block2",10,"31_Consonant_block2_",5066,"filler","31_filler_block2_","31_Consonant_block2_",1822.375,3243.625,"distant","0.5","0.5"
31,"Question","item-target2-block2-group10","pot","1",1699,1699,"Vowel","block2",10,"31_Vowel_block2_",1699,"filler","31_filler_block2_","31_Vowel_block2_",1822.375,-123.375,"close","-0.5","0.5"
31,"Question","item-target2-block2-group10","bond","1",3274,3274,"Vowel","block2",10,"31_Vowel_block2_",3274,"filler","31_filler_block2_","31_Vowel_block2_",1822.375,1451.625,"close","-0.5","0.5"
31,"Question","item-target1-block2-group10","worse","0",1405,1405,"Consonant","block2",10,"31_Consonant_block2_",1405,"filler","31_filler_block2_","31_Consonant_block2_",1822.375,-417.375,"distant","0.5","0.5"
31,"Question","item-target1-block2-group11","seem","1",884,884,"Consonant","block2",11,"31_Consonant_block2_",884,"filler","31_filler_block2_","31_Consonant_block2_",1822.375,-938.375,"close","0.5","0.5"
31,"Question","item-target2-block2-group11","bad","1",2053,2053,"Vowel","block2",11,"31_Vowel_block2_",2053,"filler","31_filler_block2_","31_Vowel_block2_",1822.375,230.625,"distant","-0.5","0.5"
31,"Question","item-target1-block2-group11","thigh","0",5739,5739,"Consonant","block2",11,"31_Consonant_block2_",5739,"filler","31_filler_block2_","31_Consonant_block2_",1822.375,3916.625,"close","0.5","0.5"
31,"Question","item-target2-block2-group11","cop","1",6846,6846,"Vowel","block2",11,"31_Vowel_block2_",6846,"filler","31_filler_block2_","31_Vowel_block2_",1822.375,5023.625,"distant","-0.5","0.5"
31,"Question","item-target2-block2-group12","battle","0",2704,2704,"Vowel","block2",12,"31_Vowel_block2_",2704,"filler","31_filler_block2_","31_Vowel_block2_",1822.375,881.625,"distant","-0.5","0.5"
31,"Question","item-target1-block2-group12","miss","1",2375,2375,"Consonant","block2",12,"31_Consonant_block2_",2375,"filler","31_filler_block2_","31_Consonant_block2_",1822.375,552.625,"distant","0.5","0.5"
31,"Question","item-target2-block2-group12","mop","1",1276,1276,"Vowel","block2",12,"31_Vowel_block2_",1276,"filler","31_filler_block2_","31_Vowel_block2_",1822.375,-546.375,"close","-0.5","0.5"
31,"Question","item-target1-block2-group12","thought","1",2052,2052,"Consonant","block2",12,"31_Consonant_block2_",2052,"filler","31_filler_block2_","31_Consonant_block2_",1822.375,229.625,"distant","0.5","0.5"
31,"Question","item-target2-block2-group13","faster","1",6195,6195,"Vowel","block2",13,"31_Vowel_block2_",6195,"filler","31_filler_block2_","31_Vowel_block2_",1822.375,4372.625,"distant","-0.5","0.5"
31,"Question","item-target1-block2-group13","worth","0",2081,2081,"Consonant","block2",13,"31_Consonant_block2_",2081,"filler","31_filler_block2_","31_Consonant_block2_",1822.375,258.625,"close","0.5","0.5"
31,"Question","item-target2-block2-group13","band","1",1804,1804,"Vowel","block2",13,"31_Vowel_block2_",1804,"filler","31_filler_block2_","31_Vowel_block2_",1822.375,-18.375,"distant","-0.5","0.5"
31,"Question","item-target1-block2-group13","growth","1",965,965,"Consonant","block2",13,"31_Consonant_block2_",965,"filler","31_filler_block2_","31_Consonant_block2_",1822.375,-857.375,"distant","0.5","0.5"
31,"Question","item-target2-block2-group14","pat","1",1669,1669,"Vowel","block2",14,"31_Vowel_block2_",1669,"filler","31_filler_block2_","31_Vowel_block2_",1822.375,-153.375,"distant","-0.5","0.5"
31,"Question","item-target1-block2-group14","sink","0",2605,2605,"Consonant","block2",14,"31_Consonant_block2_",2605,"filler","31_filler_block2_","31_Consonant_block2_",1822.375,782.625,"distant","0.5","0.5"
31,"Question","item-target1-block2-group14","thought","0",6014,6014,"Consonant","block2",14,"31_Consonant_block2_",6014,"filler","31_filler_block2_","31_Consonant_block2_",1822.375,4191.625,"close","0.5","0.5"
31,"Question","item-target2-block2-group14","cap","1",1568,1568,"Vowel","block2",14,"31_Vowel_block2_",1568,"filler","31_filler_block2_","31_Vowel_block2_",1822.375,-254.375,"distant","-0.5","0.5"
31,"Question","item-target1-block2-group15","pass","1",1867,1867,"Consonant","block2",15,"31_Consonant_block2_",1867,"filler","31_filler_block2_","31_Consonant_block2_",1822.375,44.625,"distant","0.5","0.5"
31,"Question","item-target2-block2-group15","map","1",769,769,"Vowel","block2",15,"31_Vowel_block2_",769,"filler","31_filler_block2_","31_Vowel_block2_",1822.375,-1053.375,"distant","-0.5","0.5"
31,"Question","item-target2-block2-group15","bod","1",2769,2769,"Vowel","block2",15,"31_Vowel_block2_",2769,"filler","31_filler_block2_","31_Vowel_block2_",1822.375,946.625,"distant","-0.5","0.5"
31,"Question","item-target1-block2-group15","sigh","0",1904,1904,"Consonant","block2",15,"31_Consonant_block2_",1904,"filler","31_filler_block2_","31_Consonant_block2_",1822.375,81.625,"distant","0.5","0.5"
31,"Question","item-target1-block2-group16","miss","0",2571,2571,"Consonant","block2",16,"31_Consonant_block2_",2571,"filler","31_filler_block2_","31_Consonant_block2_",1822.375,748.625,"distant","0.5","0.5"
31,"Question","item-target2-block2-group16","battle","1",1384,1384,"Vowel","block2",16,"31_Vowel_block2_",1384,"filler","31_filler_block2_","31_Vowel_block2_",1822.375,-438.375,"distant","-0.5","0.5"
31,"Question","item-target2-block2-group16","block","1",1605,1605,"Vowel","block2",16,"31_Vowel_block2_",1605,"filler","31_filler_block2_","31_Vowel_block2_",1822.375,-217.375,"close","-0.5","0.5"
31,"Question","item-target1-block2-group16","seem","0",2142,2142,"Consonant","block2",16,"31_Consonant_block2_",2142,"filler","31_filler_block2_","31_Consonant_block2_",1822.375,319.625,"distant","0.5","0.5"
31,"Question","item-target2-block3-group17","bod","1",1180,1180,"Vowel","block3",17,"31_Vowel_block3_",1180,"filler","31_filler_block3_","31_Vowel_block3_",1849.625,-669.625,"distant","-0.5","0.5"
31,"Question","item-target1-block3-group17","thigh","1",652,652,"Consonant","block3",17,"31_Consonant_block3_",652,"filler","31_filler_block3_","31_Consonant_block3_",1849.625,-1197.625,"close","0.5","0.5"
31,"Question","item-target1-block3-group17","miss","0",1956,1956,"Consonant","block3",17,"31_Consonant_block3_",1956,"filler","31_filler_block3_","31_Consonant_block3_",1849.625,106.375,"close","0.5","0.5"
31,"Question","item-target2-block3-group17","bond","1",1161,1161,"Vowel","block3",17,"31_Vowel_block3_",1161,"filler","31_filler_block3_","31_Vowel_block3_",1849.625,-688.625,"close","-0.5","0.5"
31,"Question","item-target1-block3-group18","growth","0",614,614,"Consonant","block3",18,"31_Consonant_block3_",614,"filler","31_filler_block3_","31_Consonant_block3_",1849.625,-1235.625,"distant","0.5","0.5"
31,"Question","item-target2-block3-group18","cap","1",2096,2096,"Vowel","block3",18,"31_Vowel_block3_",2096,"filler","31_filler_block3_","31_Vowel_block3_",1849.625,246.375,"distant","-0.5","0.5"
31,"Question","item-target1-block3-group18","sink","1",5289,5289,"Consonant","block3",18,"31_Consonant_block3_",5289,"filler","31_filler_block3_","31_Consonant_block3_",1849.625,3439.375,"distant","0.5","0.5"
31,"Question","item-target2-block3-group18","black","1",1230,1230,"Vowel","block3",18,"31_Vowel_block3_",1230,"filler","31_filler_block3_","31_Vowel_block3_",1849.625,-619.625,"distant","-0.5","0.5"
31,"Question","item-target1-block3-group19","thought","1",1600,1600,"Consonant","block3",19,"31_Consonant_block3_",1600,"filler","31_filler_block3_","31_Consonant_block3_",1849.625,-249.625,"distant","0.5","0.5"
31,"Question","item-target2-block3-group19","pat","1",912,912,"Vowel","block3",19,"31_Vowel_block3_",912,"filler","31_filler_block3_","31_Vowel_block3_",1849.625,-937.625,"distant","-0.5","0.5"
31,"Question","item-target2-block3-group19","block","1",1345,1345,"Vowel","block3",19,"31_Vowel_block3_",1345,"filler","31_filler_block3_","31_Vowel_block3_",1849.625,-504.625,"close","-0.5","0.5"
31,"Question","item-target1-block3-group19","path","1",942,942,"Consonant","block3",19,"31_Consonant_block3_",942,"filler","31_filler_block3_","31_Consonant_block3_",1849.625,-907.625,"close","0.5","0.5"
